Action,Portfolio,Broker & acct,Asset class,Ticker / ISIN / Reference,Security name,Currency,Trade date, Executed unit price , Executed quantity ,Transaction cost
Sell,FGI,LGT,Equities,1398 HK EQUITY,IND & COMM BK OF CHINA-H,HKD,9/2/2026,6.52,"-99,000",0
Sell,FGI,LGT,Equities,5 HK EQUITY,HSBC HOLDINGS PLC,HKD,9/2/2026,138.68,"-14,400",0
Sell,FGI,LGT,Equities,3069 HK EQUITY,CHINAAMC HS BIOTECH HKD INC,HKD,9/2/2026,15.6,"-33,400",0
Sell,FGI,LGT,Equities,728 HK EQUITY,CHINA TELECOM CORP LTD-H,HKD,9/2/2026,4.96,"-76,000",0
Sell,FGI,LGT,Equities,142 HK EQUITY,FIRST PACIFIC CO,HKD,9/2/2026,6.4,"-104,000",0
Sell,FGI,LGT,Equities,1929 HK EQUITY,CHOW TAI FOOK JEWELLERY GROU,HKD,9/2/2026,14.29,"-53,600",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,11/2/2026,0.29,"344,827",0
Sell,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,USD,11/2/2026,"22,750.00",-1,0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,12/2/2026,0.29,"344,000",0
Sell,FGI,LGT,Cash,Cash - HKD,Cash - HKD,HKD,13/2/2026,"6,238,155.00",-1,0
Buy,FGI,LGT,Cash,Cash - GBP,Cash - GBP,GBP,13/2/2026,"100,000.00",1,0
Buy,FGI,LGT,Fixed deposits,Deposit HKD,Deposit HKD,HKD,13/2/2026,"5,200,000.00",1,0
Sell,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,USD,13/2/2026,"109,804.00",-1,0
Buy,Sinowell,HSBC,Cash,Cash - GBP,Cash - GBP,GBP,13/2/2026,"999,604.00",1,0
Sell,Sinowell,HSBC,Fixed deposits,Deposit USD,Deposit USD,USD,13/2/2026,"1,257,525.00",-1,0
Buy,Sinowell,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,13/2/2026,"3,500.00",1,0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,13/2/2026,0.29,"171,200",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,13/2/2026,0.29,"170,068",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,16/2/2026,0.3,"2,978",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,16/2/2026,0.3,"54,739",0
Sell,FGI,LGT,Fixed deposits,Deposit HKD,Deposit HKD,HKD,16/2/2026,"3,128,000.00",-1,0
Sell,FGI,LGT,Fixed deposits,Liquidity Fund USD,Liquidity Fund USD,USD,16/2/2026,"151,643.00",-1,0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,20/2/2026,0.3,"18,888",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,20/2/2026,0.3,"20,000",0
Sell,FGI,LGT,Equities,3288 JT EQUITY,OPEN HOUSE GROUP CO LTD,JPY,20/2/2026,"11,707.56","-1,700",0
Sell,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,20/2/2026,0.3,"-2,978",0
Sell,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,20/2/2026,0.3,"-54,739",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,20/2/2026,0.3,"2,978",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,20/2/2026,0.3,"54,739",0
Buy,Sinowell,HSBC,Equities,288 HK EQUITY,WH GROUP LTD,HKD,23/2/2026,9.8,"79,500",0
Sell,Sinowell,HSBC,Equities,1211 HK EQUITY,BYD CO LTD-H,HKD,23/2/2026,99.95,"-8,500",0
Sell,Sinowell,HSBC,Equities,3690 HK EQUITY,MEITUAN-CLASS B,HKD,23/2/2026,86.55,"-3,700",0
Sell,Sinowell,HSBC,Equities,2846 HK EQUITY,ISHARES CORE CSI 300 ETF-HKD,HKD,23/2/2026,36.15,"-23,200",0
Sell,Sinowell,HSBC,Equities,3069 HK EQUITY,CHINAAMC HS BIOTECH HKD INC,HKD,23/2/2026,16.45,"-33,300",0
Sell,Sinowell,HSBC,Equities,CMS,CMS,USD,23/2/2026,"5,681,722.00",-1,0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,23/2/2026,0.31,"150,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,23/2/2026,0.31,"100,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,23/2/2026,0.31,"50,000",0
Buy,FGI,LGT,Equities,1109 HK EQUITY,CHINA RESOURCES LAND LTD,HKD,23/2/2026,31.84,"24,500",0
Buy,FGI,LGT,Equities,688 HK EQUITY,CHINA OVERSEAS LAND & INVEST,HKD,23/2/2026,14.28,"54,500",0
Buy,FGI,LGT,Equities,960 HK EQUITY,LONGFOR GROUP HOLDINGS LTD,HKD,23/2/2026,10.06,"77,500",0
Sell,FGI,LGT,Equities,2846 HK EQUITY,ISHARES CORE CSI 300 ETF-HKD,HKD,23/2/2026,35.87,"-23,300",0
Sell,FGI,LGT,Equities,4 HK EQUITY,WHARF HOLDINGS LTD,HKD,23/2/2026,25.16,"-32,000",0
Buy,Personal,HSBC,Equities,CMS,CMS,USD,23/2/2026,"1,000,000.00",1,0
Sell,FGI,LGT,Bonds,US58013MEZ32 Corp,MCDONALD'S CORP,USD,23/2/2026,100.59,"-125,000",0
Sell,FGI,LGT,Bonds,US448579AT90 Corp,HYATT HOTELS CORP,USD,23/2/2026,103.74,"-130,000",0
Sell,FGI,LGT,Bonds,XS2057072477 Corp,CK HUTCHISON GROUP,GBP,23/2/2026,79.54,"-200,000",0
Buy,FGI,LGT,Equities,INS GY EQUITY,INSTONE REAL ESTATE GROUP SE,EUR,23/2/2026,9.78,"6,510",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,24/2/2026,0.31,"200,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,24/2/2026,0.31,"200,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,24/2/2026,0.31,"69,643",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,24/2/2026,0.31,"59,399",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.32,"1,590",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.33,"200,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.33,"200,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.33,"200,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.33,"200,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.33,"200,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.33,"50,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.33,"50,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.32,"50,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.33,"50,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.32,"50,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.32,"50,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.32,"50,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,26/2/2026,0.32,"50,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,27/2/2026,0.33,"200,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,27/2/2026,0.33,"300,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,27/2/2026,0.33,"300,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,27/2/2026,0.33,"1,585",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,27/2/2026,0.33,"18,563",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,2/3/2026,0.35,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,2/3/2026,0.34,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,2/3/2026,0.34,"300,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,3/3/2026,0.34,"200,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,3/3/2026,0.34,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,3/3/2026,0.34,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,3/3/2026,0.34,"100,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,3/3/2026,0.34,"187,712",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,3/3/2026,0.34,"136,804",0
Buy,Sinowell,HSBC,Equities,2800 HK EQUITY,TRACKER FUND OF HONG KONG-B,HKD,4/3/2026,25.6,"61,000",0
Buy,Sinowell,HSBC,Equities,293 HK EQUITY,CATHAY PACIFIC AIRWAYS,HKD,4/3/2026,12.56,"125,000",0
Sell,Sinowell,HSBC,Equities,857 HK EQUITY,PETROCHINA CO LTD-H,HKD,4/3/2026,9.84,"-396,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,4/3/2026,0.31,"14,079",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,4/3/2026,0.34,"200,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,4/3/2026,0.34,"200,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,4/3/2026,0.34,"100,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,4/3/2026,0.34,"100,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,4/3/2026,0.34,"200,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,4/3/2026,0.34,"150,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,4/3/2026,0.34,"100,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,4/3/2026,0.33,"100,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,5/3/2026,0.33,"100,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,5/3/2026,0.33,"300,000",0
Buy,FGI,LGT,Cash,Cash - EUR,Cash - EUR,EUR,6/3/2026,"63,651.00",1,0
Buy,FGI,LGT,Cash,Cash - GBP,Cash - GBP,GBP,6/3/2026,"411,910.00",1,0
Buy,FGI,LGT,Cash,Cash - HKD,Cash - HKD,HKD,6/3/2026,"697,789.85",1,0
Sell,FGI,LGT,Cash,Cash - USD,Cash - USD,USD,6/3/2026,"283,363.00",-1,0
Sell,FGI,LGT,Cash,Cash - JPY,Cash - JPY,JPY,6/3/2026,"99,514.00",-1,0
Sell,FGI,LGT,Fixed deposits,Deposit HKD,Deposit HKD,HKD,6/3/2026,"3,517,000.00",-1,0
Buy,Sinowell,HSBC,Cash,Cash - GBP,Cash - GBP,GBP,6/3/2026,"678,769.00",1,0
Sell,Sinowell,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,6/3/2026,"34,199.00",-1,0
Sell,Sinowell,HSBC,Cash,Cash - USD,Cash - USD,USD,6/3/2026,"2,979,624.00",-1,0
Buy,Sinowell,HSBC,Fixed deposits,Deposit USD,Deposit USD,USD,6/3/2026,"1,582,495.00",1,0
Buy,Personal,HSBC,Cash,Cash - USD,Cash - USD,USD,6/3/2026,"499,998.00",1,0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,6/3/2026,0.33,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,6/3/2026,0.33,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,6/3/2026,0.33,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,6/3/2026,0.33,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,9/3/2026,0.32,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,9/3/2026,0.31,"128,346",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,9/3/2026,0.32,"300,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,10/3/2026,0.3,"150,000",0
Buy,FGI,LGT,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,10/3/2026,0.3,"150,000",0
Buy,Sinowell,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,11/3/2026,"4,200,000.00",1,0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,12/3/2026,0.29,"150,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,12/3/2026,0.29,"150,000",0
Buy,Sinowell,HSBC,Cash,Cash - GBP,Cash - GBP,GBP,12/3/2026,"635,758.07",1,0
Sell,Sinowell,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,12/3/2026,"6,700,000.00",-1,0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,13/3/2026,0.29,"40,568",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,13/3/2026,0.29,"200,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,13/3/2026,0.29,"200,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,16/3/2026,0.3,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,16/3/2026,0.3,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,16/3/2026,0.3,"500,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,16/3/2026,0.29,"250,000",0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,17/3/2026,0.29,"250,000",0
Buy,Sinowell,HSBC,Cash,Cash - GBP,Cash - GBP,GBP,20/3/2026,"30,000.00",1,0
Buy,Sinowell,HSBC,PE,WJG LN EQUITY,WATKIN JONES PLC,GBP,23/3/2026,0.27,"250,000",0
Sell,FGI,LGT,Equities,173 HK EQUITY,K WAH,HKD,30/3/2026,2,-50000,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
0,0,0,0,0,0,0,, -   , -   ,0
